"","ACARTIA HUDSONICA","ACARTIA LONGIREMIS","AEQUOREA VICTORIA","AETIDEUS","Aglantha digitale","AGLANTHA DIGITALE","ALIENACANTHOMYSIS MACROPSIS","AMPHIPODA","ANTHOATHECATA","Anthozoa","ASCIDIACEA","AXIIDAE","BARNACLES","BIVALVIA","BRADYIDIUS SAANICHI","BRYOZOA","CALANUS MARSHALLAE","CALANUS PACIFICUS","CALLIOPIUS PACIFICUS","CANCER PRODUCTUS","Cancridae Lg","Cancridae Sm","CANDACIA COLUMBIAE","CARIDEA","CENTROPAGES ABDOMINALIS","CHAETOGNATHA","CHIRIDIUS GRACILIS","CLIONE LIMACINA","Clytia gregaria","CLYTIA GREGARIA","COPEPODA","CRANGONIDAE","CUMACEA","CYPHOCARIS CHALLENGERI","DITRICHOCORYCAEUS ANGLICUS","ECHINODERMATA","EPILABIDOCERA LONGIPEDATA","EUCALANUS BUNGII","EUPHAUSIA PACIFICA","EUPHAUSIIDAE","EUPHYSA","EUTONINA INDICANS","EVADNE","FABIA SUBQUADRATA","FISH","Forage FISH","FRITILLARIA","GALATHEIDAE","GAMMARIDEA","GASTROPODA","GLEBOCARCINUS OREGONENSIS","HARPACTICOIDA","HEMIGRAPSUS","HIPPOLYTIDAE","HYDROID","HYPERIA","HYPERIIDEA","HYPEROCHE","ISOPODA","LEPTOTHECATA","LEUCKARTIARA","LIMACINA HELICINA","LITTORINA","LOPHOPANOPEUS BELLUS","METACARCINUS GRACILIS","METACARCINUS MAGISTER","METRIDIA PACIFICA","MICROCALANUS","Mitrocoma cellularia","MONOTHULA SUBTILIS","Muggiaea atlantica","MUGGIAEA ATLANTICA","MYSIDACEA","Nanomia bijuga","Nemertea","NEOCALANUS CRISTATUS","NEOCALANUS PLUMCHRUS","NEOMYSIS","NEOTRYPAEA CALIFORNIENSIS","NOCTILUCA","OBELIA","OCTOPODA","OIKOPLEURA","OITHONA ATLANTICA","OITHONA SIMILIS","OREGONIA GRACILIS","OSTRACODA","OWENIIDAE","PACIFACANTHOMYSIS NEPHROPHTHALMA","PAGURIDAE","PANDALIDAE","PARACALANUS","PARAEUCHAETA ELONGATA","PASIPHAEA PACIFICA","PETROLISTHES","PHORONIDA","PINNIXA","PINNOTHERES","PLATYHELMINTHES","Pleurobrachia bachei","PLEUROBRACHIA BACHEI","PODON","POLYCHAETA","PROBOSCIDACTYLA FLAVICIRRATA","PSEUDOCALANUS","PSEUDOCALANUS Lg","PSEUDOCALANUS MIMUS","PSEUDOCALANUS MINUTUS","PSEUDOCALANUS MOULTONI","PSEUDOCALANUS NEWMANI","PSEUDOCALANUS Sm","PUGETTIA","RATHKEA","SARSIA","SCOLECITHRICELLA MINOR","THEMISTO PACIFICA","THYSANOESSA","THYSANOESSA RASCHII","THYSANOESSA SPINIFERA","TORTANUS","TORTANUS DISCAUDATUS","TRICONIA BOREALIS","TRICONIA MINUTA","UNKNOWN","XENACANTHOMYSIS PSEUDOMACROPSIS","Cluster"
"P4-2018-SEP",0.0519480061524708,0,0,0.0995926818312996,0,0.0424090061225484,0,0,0,0,0,0,0.193156239636502,0.180856577639918,0.0424090061199734,0.0793996053400887,0,0.156410904003869,0,0,0,0,0,0,0,0.0616231697879231,0,0,0,0.108301358047104,0.351630639093813,0.0301327881675609,0,0.0170474404838842,0.134473776213064,0.0670847345480882,0,0.00423964220098616,0.0526937092846346,0.140433131791331,0,0,0.0599933970240473,0,0,0,0.108301358047104,0,0,0.190756773115948,0,0,0,0.0287585302461812,0,0,0,0,0,0,0.0299831999306221,0.188328253335347,0,0,0,0,0.183379413897303,0.104036864962845,0,0,0,0,0.0109468949298348,0,0,0.0299831999306221,0.0301327881675609,0,0.046556286074051,0.0424090061225484,0.067084734549719,0,0.519257805259944,0.108301358047104,0.251670156365253,0,0,0.0299831999306221,0,0,0,0.338931906598332,0,0,0,0.0299831999306221,0,0,0,0,0,0.0995926818324021,0.293290932863499,0.018961335704547,0.0519480061566777,0,0.0519480061524708,0.0519480061566777,0.0299831999306221,0,0,0,0,0,0,0.0154815565050874,0,0.0301327881675609,0.00299787525964223,0,0,0,0.134473776213064,0.067084734549719,0.00734331969644717,4
"P402-2017-SEP",0.0929295737506096,0,0,0.0702047445231333,0,0,0,0,0,0,0,0,0.217928770425648,0.0785074505692836,0,0.0496218439969251,0,0.130980969290496,0,0,0,0,0,0,0,0.0350807394505941,0,0,0,0,0.0702047445231333,0.0554846073434039,0,0,0.149359148999393,0.07850745058174,0,0,0,0.0496218439997335,0.0338907504869935,0,0,0,0.0181128908790818,0,0.0607865886570506,0,0,0.15750406661548,0,0.0350807394505941,0,0.015422338922574,0,0,0,0,0,0,0,0.0350807394505941,0.0350807394505941,0,0,0,0.0785074505746221,0.105415763495734,0,0,0,0,0,0,0,0,0,0,0.0313758796005278,0.234803183636972,0,0,0.552636096675427,0,0.131612822669513,0,0.0350807394505941,0,0,0.00496016857017069,0,0.556757552904142,0,0,0,0,0,0,0.0496218439969251,0,0,0.286682784113523,0.255696087849333,0.0194240708497887,0.0350807394505941,0,0,0,0,0,0,0,0,0,0,0.00496016857017069,0.0350807394505941,0,0,0,0,0.0607865886570506,0.0929295737445864,0.183271732834493,0,4
"P402-2019-SEP",0,0,0,0.173996448303915,0,0,0.0442471107317593,0,0,0,0,0,0.418853421584612,0.0897841587133655,0,0.0731129776516414,0.0731129776516414,0.172161618871247,0,0,0,0,0,0,0,0.0133370484859715,0,0,0.0481045371031776,0,0.126862617107789,0.0533719476666316,0,0.05269994948806,0.0516756310960693,0.286829973770706,0,0,0.0286078361960294,0.0731129776516414,0,0.0188619940880489,0,0,0,0,0,0,0,0.305934099246932,0,0,0.0163347238868124,0.0442471107317593,0,0,0,0,0.0452422235627137,0,0.0231018155825537,0.0516756310960693,0,0,0.0163347238868124,0,0.103489903981444,0.164075152924852,0,0,0,0,0,0.0516756310960693,0.0516756310960693,0,0.0516756310960693,0,0.0462159719980884,0.146620480985709,0,0,0.187329950681819,0.0298260849022747,0.187329950665117,0,0.0133370484859715,0,0,0.00943057762889053,0,0.48349197496717,0.00596436792550285,0,0,0,0,0,0,0,0,0.164075152932438,0.31960407995909,0.0215063647661595,0.0516756310960693,0,0,0,0,0,0,0,0,0,0,0.00943057762889053,0,0,0,0,0,0,0,0.227095567393657,0,4
"P4-2021-SEP",0.0684938034705895,0,0,0.128392463135286,0.0498066657180243,0,0,0.19480812187163,0,0,0,0,0.175386897103461,0.228986571443811,0.0839203267925598,0.145698654707562,0.0839203267925598,0.200884308223058,0,0,0,0,0,0,0,0.0558228440261286,0.073991425873466,0,0.024993451790261,0,0.153640823784144,0.0128803452956716,0,0.0861686918951256,0.0969409079127297,0.0839203267925598,0,0.0124957500617042,0.0982490630907988,0,0,0,0.118821408727651,0,0,0,0.118821408727651,0,0,0.249340460309852,0,0,0,0,0,0,0.0969409079127297,0,0,0.0839203267925598,0,0.0632955227463424,0,0,0,0,0.302936401499009,0.153640823784144,0,0.0839203267925598,0,0,0,0,0,0,0,0.00541070409062792,0.0450681501563264,0,0.0484134826878335,0,0.479859781560292,0.0839203267925598,0.1612039252323,0,0,0,0.00883571463595818,0,0,0.43553343921899,0.00312386130169053,0,0,0,0,0,0,0,0,0.108425874400053,0.200884308189971,0,0.0484134826878335,0,0,0,0,0,0,0,0.0484134826878335,0,0,0.017672119156914,0,0,0,0,0,0,0,0,0,4
"P402-2020-SEP",0,0,0,0.0374263686215952,0.00794153361196158,0,0.0108017499609093,0,0,0,0,0,0.244935725868369,0.00794153361196158,0,0.0749052905098711,0,0.288969073483271,0,0,0,0,0,0.0374263686215952,0,0.0559152084731137,0,0,0.0152762783828665,0,0,0.106031613533184,0,0.0216272106177799,0.0648546944596587,0.410983347070121,0,0,0.0786604041094219,0.0837662957831736,0.0529412493793689,0,0,0,0.0374263686215952,0,0.0529412493793689,0,0,0.154895497082667,0,0.083766295791546,0.00794153361196158,0.0917829159422249,0,0,0,0,0,0.0374263686215952,0,0.0108017499609093,0.0374263686215952,0.0108017499609093,0.0108017499609093,0,0.0529412493661589,0.0374263686215952,0,0,0.768422216746761,0,0,0,0,0,0,0,0.0749052905098711,0.0374263686215952,0.0152762783828665,0,0.229614921843145,0,0.083766295791546,0,0.0374263686215952,0,0,0.00794153361196158,0.0108017499609093,0.184350635428335,0,0,0,0,0,0,0,0,0,0,0.118602802622072,0.0108017499609093,0,0,0,0,0,0,0,0,0.0108017499609093,0,0,0.0657505667785812,0,0,0,0,0,0,0,0,0,4
"P38-2021-SEP",0,0,0,0.0699480381556957,0.0523437345393958,0,0.0119475143679548,0.0471379658442094,0,0,0,0,0.0471379658442094,0.133674679916661,0,0.149565138261889,0,0.350154034239008,0,0.0133280874622087,0,0,0,0,0,0.00563200808512228,0,0,0.0666878847695595,0,0.405239071997048,0.0412830221030853,0,0,0.28251174779117,0.163963924027367,0,0,0.0644686702196533,0.339687356151579,0,0,0,0,0.00563200806941198,0,0,0,0,0.222854867548098,0,0,0,0.0196729230356365,0,0.0471379658442094,0.0438808895353398,0,0,0,0,0,0,0,0.0253466162401687,0,0,0.0817059987600798,0,0,0.128967065321336,0,0,0,0,0,0,0.0214475786931086,0.0237969375116734,0,0,0,0.346694494218776,0,0.141836624605436,0,0,0,0.00281599288510873,0,0,0.47171398362509,0,0,0,0,0,0,0,0.0921461392691571,0,0,0.124994376792905,0,0,0,0,0,0,0,0,0,0.0471379658442094,0,0,0.0133280874622087,0,0,0,0,0,0,0,0,0,4
"P4-2016-SEP",0.269025814343156,0,0,0.106948566977526,0,0.0471143521756488,0.00337557349147127,0,0,0,0,0,0.25066941563531,0.203944885557897,0,0.277791376677836,0,0.241015232855991,0,0.00337557349147127,0,0,0,0,0,0.0634337293327397,0,0,0,0,0.0827786747584841,0,0,0.0127800386369679,0.158997195575782,0,0,0,0.0744846064545388,0.21036081348173,0.0123261403910205,0,0.0827786747584841,0.0123261403910205,0.00337557349147127,0,0.0174322363778329,0,0,0.117201204893001,0,0,0.0479942457199015,0.0123261403910205,0,0,0,0,0,0,0,0.0833986366185334,0,0,0.0174322363778329,0,0.0956211055216532,0.117201204893001,0,0,0,0.153058996227924,0,0,0,0,0,0,0.0915385737355707,0,0,0,0.519107046622135,0.047755877719,0.135436355683089,0,0,0,0,0.00337557349147127,0,0.42922679473467,0,0,0,0,0,0,0,0,0,0.106948566977526,0.215172846963851,0,0.0675627309308471,0,0,0,0,0,0,0,0,0,0,0.00754806915093648,0,0,0,0,0,0,0,0.0827786747584841,0,4
"P4-2015-SEP",0.0655909984002936,0,0,0.0847182147262848,0,0.0663168413595066,0,0,0,0,0,0,0.219134376481641,0.0928264352456114,0,0.294925571963066,0,0.353303734484976,0.00286057760254414,0,0,0,0,0,0,0.00404547317680698,0,0,0,0.0535420120203961,0.333889171160792,0.0162666280275121,0,0.0152271547616683,0.178439360776203,0,0,0,0.039092833812384,0.135804107296124,0,0,0.0655909983915099,0.0378508706678452,0,0,0.0535420120203961,0,0,0.165706025894905,0,0,0,0.00639648089162039,0,0,0,0,0,0,0,0.125839019081072,0,0,0.00286057760254414,0,0.00977087479500199,0.25372798680503,0,0,0,0.182761615531467,0,0,0,0,0,0,0.016516280915239,0,0.0655909983915099,0,0.497428623679167,0,0.182494342099141,0,0,0,0,0,0,0.369327201495764,0,0,0,0,0,0,0,0,0,0.0535420120203961,0.100288106721748,0,0,0,0,0,0,0.0378508706678452,0,0,0,0,0,0.00977087479500199,0,0,0,0,0,0,0.0535420120150211,0.0378508706678452,0,4
"P402-2015-SEP",0,0,0,0.111773806861447,0,0.0128800260335369,0,0,0,0,0,0,0.276737830594809,0.122493375442388,0,0.122493375442388,0.00630976574123847,0.166206531087842,0,0,0,0,0,0,0,0,0,0,0,0.0499034573776858,0.0706035008525788,0,0,0.00446166334043906,0.132363508645954,0,0,0,0.0128800260335369,0.150772052816463,0,0,0,0,0,0,0,0,0,0.0999317366981261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446166334043906,0,0.0706035008425135,0.0999317366981261,0,0,0,0.223843802355013,0,0,0,0,0,0,0.0150207119629061,0,0,0,0.352875773940289,0.0706035008525788,0.386130326651729,0,0.0499034573776858,0,0,0,0,0.659813437426842,0,0,0,0,0,0,0,0,0.0499034573776858,0.132363508667611,0.132439568434057,0,0,0,0.0499034573776858,0,0,0,0,0,0,0,0,0.0427300344863983,0,0,0,0,0,0,0.187745154655615,0.111773806867836,0,4
"P4-2014-SEP",0.0819862508818508,0,0,0.110095186851881,0,0.0423027192975091,0.0073249263034023,0.127213151986397,0,0,0,0,0.195031665723743,0.110095186848238,0,0.132437619662085,0,0.371015594259091,0,0,0,0.0518177734204033,0,0.0518177734204033,0,0.0115818807678284,0,0,0,0.120652253403294,0.256545490305769,0.018913836900085,0,0.065562505962292,0.160327626470089,0.0366324965125761,0,0,0.0557732991657913,0.10420840510101,0.00945649555884457,0,0.147026348849614,0,0,0,0.0518177734204033,0,0,0.180398594391283,0,0,0,0.0353898259272706,0,0,0,0,0,0,0,0.0518177734204033,0,0,0,0,0.132437619674243,0.19503166571328,0,0,0.171313590293261,0,0,0.00945649555884457,0,0,0,0,0.0433480351092117,0.429011549022447,0,0,0.215212012339499,0,0.164530172665724,0,0,0.0970510810851126,0,0,0,0.421875426783385,0,0,0,0,0,0,0,0,0,0.0518177734204033,0.215212012362383,0,0,0,0,0,0,0.0366324965125761,0,0,0,0,0,0.0662429187409048,0,0,0,0,0,0.110095186851881,0,0,0,4
"P402-2014-SEP",0.0350164458398185,0,0,0.0299846580437867,0,0.018526234918844,0.0509963971392445,0,0,0,0.0350164458398185,0,0.33065519671429,0.0783633308926142,0,0.0783633308926142,0,0.0658551242548445,0,0,0,0,0,0.0090394830014917,0.0127839335679414,0,0,0,0,0,0.0858603525215819,0.00857559487347306,0,0,0.092758837962681,0.192948776346729,0,0,0,0.0350164458398185,0.0156572703468944,0,0.116375184242066,0.0090394830014917,0,0,0,0,0,0.144853031597169,0,0.0350164458398185,0,0.0161708033245571,0,0.0049510815695047,0,0,0,0,0,0.0350164458398185,0,0,0,0,0.0550120228728145,0.0350164458398185,0,0,0.130739636543331,0,0,0,0,0,0,0,0.0090394830014917,0.18632804220869,0.0350164458398185,0,0.265079031265897,0.149083478350495,0.458759694890913,0,0,0,0,0.0090394830014917,0,0.499224518446843,0,0,0,0,0,0,0,0,0,0.153200535659438,0.422205456584047,0.0090394830014917,0,0,0,0,0,0,0,0,0,0,0,0.0338286394991164,0,0,0,0,0,0.0495308631544481,0.110936504385302,0,0,4
"P38-2014-SEP",0,0,0,0,0,0.0152947996935192,0.0912523237031437,0,0,0,0,0,0.141477077848625,0.0968805149898129,0,0.0684511997585363,0,0.256426652143901,0,0,0,0.00483647062608574,0,0,0,0.0387012744745097,0,0,0,0.0517376934731136,0.300681264526372,0.0100680472957144,0,0,0.181965991805234,0.123620430668868,0,0,0.082976030900668,0.20704908144438,0,0,0,0,0,0,0.0342055482212082,0,0,0.123620430668868,0,0,0,0.016041383799669,0,0,0,0,0,0,0,0,0,0,0,0,0.0342055482212082,0,0.00483647062608574,0,0.201951546622674,0,0,0,0,0,0,0,0.0124879893482115,0.0342055482212082,0,0,0.407026639137932,0,0.191581091184309,0,0,0,0.0432720426902259,0,0,0.664326556096869,0,0,0,0,0,0,0,0,0.0866253775794481,0.0483833926730301,0.212409691350711,0,0,0,0,0,0,0,0,0,0.0124879893482115,0,0,0.0124879893482115,0,0,0,0,0,0,0.123620430662795,0,0,4
"P22-2015-APR",0,0.119052636229913,0,0,0,0.0164439248953849,0,0,0,0,0,0,0.301475001007987,0,0,0,0.0476502308076499,0.0881976794186639,0,0,0.0897253636630349,0,0,0.0405793615176411,0.0934048733588945,0.130614295853155,0,0,0,0.0584208756614222,0.232077908695285,0,0,0,0.232077908685439,0.0940357238231716,0.0460162821355804,0.0059386150413957,0.0632632039082196,0.105314707251859,0.0420044537068377,0,0,0.0934048733588945,0.0157126527272123,0,0,0,0,0.111330499334094,0,0,0,0.0424226684409249,0,0,0,0,0.0420044537068377,0.0242465275534868,0.0594207626214501,0.0420044537068377,0,0,0,0.0187805432971799,0.0840832487102355,0,0,0,0,0,0,0,0.0420044537068377,0,0.0597174792861129,0,0,0.151989180879293,0.0420044537068377,0,0.239835878303717,0,0.111330499344074,0.0242465275534868,0.037567714749194,0.126311918901662,0,0.0542381605510213,0.00839851929974906,0.254697436207143,0.0420044537068377,0,0,0,0.0433828643614023,0,0,0,0.0153339488852242,0.0420044537068377,0.13318407622,0.0123624552548219,0.522015935374691,0.2115345737428,0.307639032958982,0,0.232077908646055,0.094035723811384,0.094035723811384,0.021686328475988,0,0.0059386150413957,0,0.0153339488852242,0.0272173532462276,0.0187805432971799,0,0,0.0420044537068377,0.103041469707731,0,0,0,3
"P8-2017-APR",0.151978764153705,0,0,0.0757696703798905,0,0,0.00572220106130969,0,0,0,0,0,0,0,0,0.0535515895290903,0.05866844276452,0.160672574016828,0,0.0691568783390343,0,0,0,0,0.0757696703798905,0.0682404741476632,0,0,0,0,0.170082913080183,0.0138207931285465,0,0.0219159964336746,0.287163434143652,0,0,0,0.0138207931285465,0.292394918018892,0,0,0,0.0928430718617169,0.00572220106130969,0,0,0,0,0.0928430718617169,0.0731957766092435,0,0,0.00404619613309097,0,0,0,0,0,0,0,0.00700825552620059,0,0,0.0535515895290903,0,0.0886093471115248,0.142094160378203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331631360237787,0,0.0928430718617169,0,0.0928430718617169,0,0.0138207931285465,0,0,0.131489956252506,0,0,0,0,0.0365733703967191,0,0,0,0,0.0535515895290903,0.107257528480933,0,0.519423411894553,0.119975384867012,0,0,0.423705381160405,0.161276216939399,0.194209268129178,0,0,0,0,0.0195461754471695,0.151978764153705,0,0,0,0.0535515895290903,0,0,0,0,3
"P22-2017-APR",0.104020071815069,0.127513704765594,0,0,0,0.0065669966037127,0,0.0734868508330078,0,0.0519396436957445,0,0.0065669966037127,0.325764876113093,0,0,0,0.129969299186435,0.180827168734467,0,0.104020071820618,0,0,0,0.0673956007845957,0.14737434973814,0.131857484578256,0,0,0,0,0.156385540910138,0,0,0,0.1377932344476,0.0734868508330078,0.0134051308611989,0.017375389329264,0,0.0734868508330078,0.0134051308611989,0,0,0.147374349722358,0.0149274292727731,0,0,0,0,0.104020071820618,0.116350700178271,0,0,0,0,0,0,0,0,0.0519396436957445,0,0.0065669966037127,0,0,0.090043284481143,0,0.124632756053831,0.127513704783768,0,0,0,0,0.0134051308611989,0,0,0,0,0,0,0.147374349722358,0.0519396436957445,0,0.267915828073082,0,0.195495870540279,0,0.0734868508330078,0,0,0.0189582857318898,0,0.156385540913863,0,0,0,0,0,0,0,0,0,0,0.0734868508330078,0.0189582857318898,0.581682379728283,0.156385540906413,0,0,0.22827527416606,0,0.127513704779225,0.0134051308611989,0.0734868508330078,0.0134051308611989,0,0.00928720247716274,0.127513704783768,0,0,0,0,0,0,0,0,3
"P22-2018-APR",0.0845707265043817,0.0487881017078534,0,0.317584071143826,0,0.0336178726989045,0,0,0.0487881017078534,0,0,0,0.202458992298303,0.0487881017078534,0,0.0690242225666331,0.2412505032415,0.146833300345471,0,0.129390722208533,0,0.0487881017078534,0,0.0976928189993823,0.0690242225666331,0.190102181904324,0,0,0,0.0121924893415019,0,0,0,0.0109052399907495,0.109267539860552,0,0.196333915133178,0.0109052399907495,0,0,0,0.00545253897069337,0,0.154838289968068,0.0109052399907495,0.0109052399907495,0,0,0,0.0487881017078534,0.265744546256616,0.0487881017078534,0,0.0154226439631597,0,0,0,0,0,0.109267539866994,0,0.00545253897069337,0,0,0,0,0.296957774719227,0,0,0,0,0,0.0102299977616533,0,0,0.0121924893415019,0.00545253897069337,0,0,0,0,0,0.138380071226303,0.0487881017078534,0.0690242225666331,0.0487881017078534,0.0487881017078534,0,0,0.0109052399907495,0.0196605778553712,0.0487881017078534,0.00545253897069337,0,0,0,0,0,0,0,0,0,0,0,0.397473396418468,0.24125050323548,0.0487881017078534,0,0.407373557572397,0.0487881017078534,0.109267539866994,0.0690242225666331,0.0125923696529582,0,0,0.0499939202615722,0.0690242225666331,0.0109052399907495,0,0,0,0,0,0,0,3
"P8-2018-APR",0.107975650052539,0.196606559379357,0,0,0,0.0280267664171873,0.00470330951723047,0,0,0,0,0,0.365503159088605,0,0,0.200892323424068,0.0380739155190441,0.289133642438948,0,0.142439589058714,0,0,0,0,0.158414963348737,0.167500419086767,0,0,0,0.0380739155190441,0,0.0105170749241308,0,0.00665150863081371,0.224990126178659,0.0407429763719087,0.039360728249771,0,0.0632309923484449,0.0801800630643342,0,0.0736094640507513,0,0.129811654414384,0.0411486169515435,0.00743662646250519,0.0815537828818239,0,0,0.107975650058271,0.279416737876749,0,0,0.0182167798332079,0,0.00332573592286746,0,0,0,0,0.00332573592286746,0.0576352335273398,0.0407429763719087,0.0576352335273398,0.0578272455593093,0.0411486169515435,0.0713895813805932,0.070608037510467,0.00332573592286746,0,0,0.039360728249771,0.0348876251963596,0.00470330951723047,0,0,0.0182167798332079,0,0,0,0,0,0.122501272810456,0,0,0,0,0,0,0.059806329755513,0.0137127649989693,0.178491646805413,0,0,0,0.0105170749241308,0.0584943463982662,0,0,0,0.0110304215707776,0,0.0706080375162851,0.014873664208112,0.217236524601203,0.183180444678127,0.0407429763719087,0.0407429763719087,0.239796149079991,0.382576827764013,0.205093320756691,0,0,0,0,0.036892495972179,0.119454583622127,0.132160534249845,0.0482130798644114,0,0,0,0,0,0,3
"P22-2021-APR",0,0.203092165736527,0,0,0.0193124003454463,0,0,0,0,0,0,0,0.341053175805585,0,0,0,0.0552656485091435,0.0582584080519172,0,0,0,0,0,0,0.0504461193682929,0.126956040383977,0,0,0.07348563035739,0,0.221605644429413,0,0,0,0.0874496058235331,0.0504461193682929,0.0230176657543793,0.129379644984378,0.0136555047812475,0.160140575412279,0,0,0,0.0504461193682929,0.00920638336800111,0,0.0874496058235331,0,0,0.11299340261589,0.0975846325864837,0,0,0.0242726933253583,0,0,0,0,0.0504461193682929,0,0,0,0,0,0,0.00920638336800111,0.0884184413003095,0.151857158532188,0.012351799012915,0,0,0,0,0,0,0.00582257875995047,0.00873392981219489,0,0,0,0,0,0.18980973340208,0.0504461193682929,0.143110663298663,0.0226930744387594,0.0130199761535131,0,0,0.0169763077402942,0.0211959738519962,0.0713719102752547,0.0104969365510769,0,0.0130199761535131,0,0,0,0,0,0,0,0.0874496058235331,0,0.714872900645939,0.160140575412279,0.0504461193682929,0.0713719102752547,0.22746262003702,0,0.13381024401229,0.0126065154461475,0,0.00411717329320584,0,0.00920638336800111,0.101862453583196,0.059698794779953,0,0,0.0677035803486584,0.13381024401229,0,0,0,3
"P22-2019-APR",0.0458212428774708,0.444150503455728,0,0,0,0.0416587004057242,0,0,0,0,0,0,0.145360152344483,0,0,0,0.222544027382678,0.0823726763907459,0,0.0828263118997461,0,0,0,0,0.249241126810453,0.115163712991732,0,0,0.1027406914996,0,0,0.0167264778892333,0,0,0.0794204172137908,0,0.0167264778892333,0.0841726845727934,0.0648237395666533,0.04098089538709,0,0.00431857005227063,0.0648237395714537,0.00431857005227063,0.0167264778892333,0,0,0,0,0.112436143904668,0.181024798431965,0,0,0.0167264778892333,0,0,0,0,0.0458212428774708,0,0,0,0,0.0167264778892333,0,0,0.0529159925552059,0.0458212428774708,0,0,0,0,0,0,0,0,0.00431857005227063,0,0,0,0,0,0.0458212428774708,0,0.0648237395666533,0.0934608010880904,0,0,0,0.0248107645824623,0.0143235217883626,0.0794204172137908,0.0446863679165687,0,0,0,0.0794204172137908,0,0,0,0,0,0,0,0.528058573635675,0.257881435961397,0.112436143887968,0.0458212428774708,0.266266036254483,0.1955795299004,0.211478656669738,0.0648237395666533,0,0.0172750857857585,0,0.00431857005227063,0.10531394699155,0.166056236809234,0.0802998982745287,0,0,0.0458212428774708,0,0,0,3
"P8-2019-APR",0.0637877924040952,0.246615244261994,0.0188150517567064,0,0,0.0587957523699271,0.0190060953050796,0.0520707292138832,0,0,0,0,0.378863565545946,0,0,0.0637877924040952,0.0232783186196631,0.085626876894637,0,0.0685770637331143,0,0,0,0,0.26055877496067,0.0392358431699992,0,0,0.0711700818347501,0,0.133087380993384,0.0134389342779538,0,0.0080632052282594,0.36077697849596,0,0.0134389342779538,0.0496156300402122,0.114961754623168,0.100735030819044,0,0.0167855065209134,0.036811242523483,0.0718038018928895,0.0142224825644654,0,0.13814290802033,0,0,0.213024231435807,0.0554368685147869,0.036811242523483,0,0.0195680434594125,0.036811242523483,0,0,0.0268802964724629,0,0,0,0,0,0.0134389342779538,0.0445853310063612,0.0380190605492873,0.036811242523483,0.133087381000136,0,0,0,0,0,0,0,0,0.0134389342779538,0,0.036811242523483,0,0.036811242523483,0,0.156783130023994,0.036811242523483,0.110634343583397,0,0,0,0,0.0134389342779538,0.01040962839938,0.0823870224121679,0,0,0,0,0.121423970620614,0,0,0,0,0.036811242523483,0.213024231425779,0.0142224825852809,0.177430144870731,0.14302425024855,0.036811242523483,0,0.337603012544291,0.348295689410203,0.161116402761561,0.0134389342779538,0,0.00465526005818398,0,0.0419094566348096,0.118966304090206,0.0268802964724629,0.0134389342779538,0.036811242523483,0,0.036811242523483,0,0.036811242523483,0,3
"P22-2022-APR",0.040417517378444,0.114537147118778,0,0,0.0216358452606736,0,0,0,0,0.0700433943722773,0,0,0.31833696256665,0,0,0.040417517378444,0.0996887189367342,0.0442775847982665,0,0.0208673485599123,0,0,0,0,0,0.181517785809817,0,0,0.00571437514054259,0,0.241385473772883,0,0,0,0.0904750960555954,0,0.0407531232557815,0.0454917204361638,0.0740236474173731,0.326486127937732,0.00329918405535683,0,0.0571745851335897,0.0376252943027393,0.0046657593000796,0.0046657593000796,0.0700433943722773,0,0,0.0991376540389892,0.0466743683983724,0,0,0.0255847207513101,0,0,0,0,0,0,0,0.0127780094079585,0,0,0,0,0.107110275944807,0.0809012492607879,0,0,0,0,0,0,0,0.0065984039843611,0.0417437906532238,0,0,0,0.040417517378444,0,0.15713966316846,0,0.199266790806459,0.0365233293015515,0.040417517378444,0,0,0.0492871872940999,0.0365978240335072,0,0.0109423541159105,0,0,0,0.0104331063573886,0,0,0,0,0.040417517378444,0.0904750960473711,0,0.662961455364242,0.140433409703342,0,0.0571745851335897,0.295664433061374,0,0.121518392902187,0,0,0,0,0.00329918405535683,0.134417659591736,0.0562125771310226,0,0,0.040417517378444,0.0700433943722773,0,0,0,3
"P22-2022-JUL",0,0.442110287687725,0,0,0.018448057288087,0,0.00342553061999421,0,0,0,0,0.00541625536600625,0.304284874920784,0,0,0,0.0135409860437993,0.0964303694474917,0,0.0153200079859873,0,0,0,0,0.0994449413177239,0.196957265872304,0,0,0.00765977927597576,0,0.118943894154062,0.00541625536600625,0.00342553061999421,0,0.215590095746036,0,0.0514197858910939,0.0108326696505257,0.0359349314670126,0.041966245792535,0,0,0.1112288712014,0.0556737539783217,0,0,0.163210493498653,0,0,0.0593666807304094,0.0445465425847893,0,0,0.0421234180423016,0,0,0.041966245792535,0,0,0,0,0,0,0.0359349314670126,0,0,0.0593666807267423,0.0840066297870284,0,0,0,0,0,0,0,0.00484444133551849,0.00726669753292822,0.00342553061999421,0.0381157765680003,0,0,0,0.118943894154062,0.041966245792535,0.215590095746036,0.00484444133551849,0,0,0,0.00726669753292822,0.0485842945984078,0.193461590921421,0.00342553061999421,0,0,0,0,0.00342553061999421,0,0,0,0.0593666807304094,0,0.00593321628427703,0.618501398790311,0.0939499851745396,0.041966245792535,0,0.250824547071283,0,0.1112288712014,0.0155575606838224,0,0,0,0.00765977927597576,0,0.0521293051164688,0,0,0.0939499851675632,0,0,0,0,3
