ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_980	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae	NA	NA
ASV_983	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris lamellicornis
ASV_984	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_985	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_987	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_988	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_991	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Evasterias	Evasterias troschelii
ASV_992	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Amphissa	Amphissa columbiana
ASV_993	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	NA	NA
ASV_994	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_995	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_997	Eukaryota	Phoronida	Phoronopsis__f__o__c	Phoronopsis__f__o	Phoronopsis__f	Phoronopsis	Phoronopsis harmeri
ASV_999	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus avinus
