ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_71	Eukaryota	Arthropoda	Insecta	Plecoptera	NA	NA	NA
ASV_710	Unknown	NA	NA	NA	NA	NA	NA
ASV_7100	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_7101	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_7102	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7103	Unknown	NA	NA	NA	NA	NA	NA
ASV_7104	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7105	Eukaryota	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia	Aurelia columbia
ASV_7106	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	NA	NA
ASV_7107	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_7108	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_7109	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_711	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Lyopsetta	Lyopsetta exilis
ASV_7110	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus avinus
ASV_7111	Unknown	NA	NA	NA	NA	NA	NA
ASV_7112	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	NA
ASV_7113	Unknown	NA	NA	NA	NA	NA	NA
ASV_7114	Unknown	NA	NA	NA	NA	NA	NA
ASV_7115	Eukaryota	Mollusca	Bivalvia	Galeommatida	NA	NA	NA
ASV_7116	Eukaryota	Malawimonadida__c__p	Malawimonadida__c	Malawimonadida	NA	NA	NA
ASV_7117	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_7118	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7119	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	NA	NA
ASV_712	Unknown	NA	NA	NA	NA	NA	NA
ASV_7120	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7121	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7122	Unknown	NA	NA	NA	NA	NA	NA
ASV_7123	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	NA	NA	NA
ASV_7124	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7125	Unknown	NA	NA	NA	NA	NA	NA
ASV_7126	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_7127	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	NA	NA
ASV_7128	Eukaryota	Mollusca	Gastropoda	Neogastropoda	NA	NA	NA
ASV_7129	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_713	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_7130	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_7131	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7132	Unknown	NA	NA	NA	NA	NA	NA
ASV_7133	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_7134	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_7135	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7136	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_7137	Eukaryota	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV_7138	Eukaryota	Annelida	Polychaeta	Phyllodocida	Hesionidae	Neogyptis	Neogyptis julii
ASV_7139	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_714	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7140	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris holmesi
ASV_7141	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	NA
ASV_7142	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_7143	Unknown	NA	NA	NA	NA	NA	NA
ASV_7144	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_7145	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_7146	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris holmesi
ASV_7147	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Pinnixa	Pinnixa occidentalis
ASV_7148	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_7149	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_715	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7150	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7151	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7152	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7153	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7154	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_7155	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_7156	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_7157	Unknown	NA	NA	NA	NA	NA	NA
ASV_7158	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7159	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_716	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_7160	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_7161	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7162	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7163	Eukaryota	Mollusca	Gastropoda	Epitoniidae__o	Epitoniidae	Epitonium	Epitonium sawinae
ASV_7164	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus subtilis
ASV_7165	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7166	Unknown	NA	NA	NA	NA	NA	NA
ASV_7167	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7168	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7169	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_717	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidasthenia	Lepidasthenia longicirrata
ASV_7170	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_7171	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_7172	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7173	Unknown	NA	NA	NA	NA	NA	NA
ASV_7174	Unknown	NA	NA	NA	NA	NA	NA
ASV_7175	Unknown	NA	NA	NA	NA	NA	NA
ASV_7176	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_7177	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7178	Unknown	NA	NA	NA	NA	NA	NA
ASV_7179	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_718	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7180	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_7181	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	Podon leuckartii
ASV_7182	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7183	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_7184	Eukaryota	Mollusca	Gastropoda	Limapontiidae__o	Limapontiidae	Placida	Placida dendritica
ASV_7185	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7186	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus nubilus
ASV_7187	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_7188	Unknown	NA	NA	NA	NA	NA	NA
ASV_7189	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_719	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7190	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_7191	Unknown	NA	NA	NA	NA	NA	NA
ASV_7192	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_7193	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_7194	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	NA	NA
ASV_7195	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7196	Unknown	NA	NA	NA	NA	NA	NA
ASV_7197	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_7198	Eukaryota	Mollusca	Gastropoda	Neogastropoda	NA	NA	NA
ASV_7199	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_72	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_720	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_7200	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7201	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Laonice	Laonice cirrata CMC01
ASV_7202	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	NA
ASV_7203	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_7204	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_7205	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7206	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_7207	Unknown	NA	NA	NA	NA	NA	NA
ASV_7208	Unknown	NA	NA	NA	NA	NA	NA
ASV_7209	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_721	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7210	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus subtilis
ASV_7211	Unknown	NA	NA	NA	NA	NA	NA
ASV_7212	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7213	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7214	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	NA
ASV_7215	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7216	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_7217	Eukaryota	Platyhelminthes	Rhabditophora	Polycladida	NA	NA	NA
ASV_7218	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_7219	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA
ASV_722	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_7220	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus	Neocalanus plumchrus
ASV_7221	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	NA
ASV_7222	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_7223	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus tridens
ASV_7224	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7225	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7226	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus granosimanus
ASV_7227	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Gastropteridae	Gastropteron	Gastropteron pacificum
ASV_7228	Unknown	NA	NA	NA	NA	NA	NA
ASV_7229	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_723	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7230	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7231	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7232	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	NA	NA
ASV_7233	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7234	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	NA	NA	NA
ASV_7235	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7236	Eukaryota	Annelida	Polychaeta	Phyllodocida	Glyceridae	Glycera	Glycera robusta
ASV_7237	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7238	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_7239	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_724	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7240	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7241	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7242	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus caurinus
ASV_7243	Unknown	NA	NA	NA	NA	NA	NA
ASV_7244	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris holmesi
ASV_7245	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus danae
ASV_7246	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_7247	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7248	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia setigera
ASV_7249	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_725	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_7250	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa raschii
ASV_7251	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_7252	Unknown	NA	NA	NA	NA	NA	NA
ASV_7253	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_7254	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7255	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_7256	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_7257	Eukaryota	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	NA	NA
ASV_7258	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_7259	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_726	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_7260	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	NA	NA
ASV_7261	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus pusiolus
ASV_7262	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_7263	Unknown	NA	NA	NA	NA	NA	NA
ASV_7264	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7265	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_7266	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina plena
ASV_7267	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_7268	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	NA	NA	NA
ASV_7269	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_727	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_7270	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus dalli
ASV_7271	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_7272	Unknown	NA	NA	NA	NA	NA	NA
ASV_7273	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_7274	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_7275	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Fabia	Fabia subquadrata
ASV_7276	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_7277	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7278	Unknown	NA	NA	NA	NA	NA	NA
ASV_7279	Unknown	NA	NA	NA	NA	NA	NA
ASV_728	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_7280	Eukaryota	Arthropoda	Insecta	Plecoptera	NA	NA	NA
ASV_7281	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_7282	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_7283	Unknown	NA	NA	NA	NA	NA	NA
ASV_7284	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7285	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7286	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7287	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_7288	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7289	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	NA	NA	NA
ASV_729	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_7290	Eukaryota	Chaetognatha	Sagittoidea	NA	NA	NA	NA
ASV_7291	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_7292	Unknown	NA	NA	NA	NA	NA	NA
ASV_7293	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_7294	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_7295	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidasthenia	Lepidasthenia longicirrata
ASV_7296	Eukaryota	Mollusca	Bivalvia	Galeommatida	NA	NA	NA
ASV_7297	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_7298	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_7299	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_73	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_730	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_7300	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Glebocarcinus	Glebocarcinus oregonensis
ASV_7301	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus
ASV_7302	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_7303	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_7304	Unknown	NA	NA	NA	NA	NA	NA
ASV_7305	Unknown	NA	NA	NA	NA	NA	NA
ASV_7306	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphipholis	Amphipholis squamata
ASV_7307	Unknown	NA	NA	NA	NA	NA	NA
ASV_7308	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiolus	Modiolus modiolus
ASV_7309	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_731	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7310	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7311	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_7312	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7313	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_7314	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_7315	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	NA
ASV_7316	Unknown	NA	NA	NA	NA	NA	NA
ASV_7317	Unknown	NA	NA	NA	NA	NA	NA
ASV_7318	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus
ASV_7319	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_732	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_7320	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7321	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Pachycheles	Pachycheles pubescens
ASV_7322	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_7323	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7324	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	Plumularia	Plumularia lagenifera
ASV_7325	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	Plumularia	Plumularia lagenifera
ASV_7326	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_7327	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7328	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7329	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_733	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7330	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_7331	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_7332	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	NA
ASV_7333	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_7334	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Cyphocarididae	Cyphocaris	Cyphocaris challengeri
ASV_7335	Unknown	NA	NA	NA	NA	NA	NA
ASV_7336	Unknown	NA	NA	NA	NA	NA	NA
ASV_7337	Unknown	NA	NA	NA	NA	NA	NA
ASV_7338	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_7339	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_734	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Petrolisthes	Petrolisthes eriomerus
ASV_7340	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_7341	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	NA	NA
ASV_7342	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_7343	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_7344	Eukaryota	Mollusca	Gastropoda	Limapontiidae__o	Limapontiidae	Placida	Placida dendritica
ASV_7345	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	NA	NA	NA
ASV_7346	Unknown	NA	NA	NA	NA	NA	NA
ASV_7347	Unknown	NA	NA	NA	NA	NA	NA
ASV_7348	Unknown	NA	NA	NA	NA	NA	NA
ASV_7349	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_735	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_7350	Unknown	NA	NA	NA	NA	NA	NA
ASV_7351	Unknown	NA	NA	NA	NA	NA	NA
