x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_192	0	0	102.04742202	2.607727753	3.701853009	241.98428886	5.26537693	0	2.53527488	13.01236265	10.82390208	51.81835477	156.662411031	6.433350493	0	269.42390387	8.065979158	3.157761851	0.856619761	982.42598368	71.44821108	34.472909448	0	0	0.758767753	12.3594123	45.776600804	4.613317614	0	0	32.378176861	0	0	0	584.85462878	622.623877724	39.58614449	44.49388323	28.79886349	212.68277528	17.146489248	36.297643333	7.382604936	0	0	130.40852718	102.07169128	45.09959184	20.39558043	268.87143206	321.75799009	0	0	18.825233416	6.596925722	127.52500258	0	1.751579873	4.549808612	0	147.5915788	2.112188416	8.925649325	0	1318.16654909	84.68044881	0	0	20.41035554	0	23.2207135	88.76481433	1.560103407	4.364906426	0.261935866	33.330478004	21.133916637	21.43450532	0	1207.376037113	119.2917126	13.33104351	263.98284211	234.54939675	0	8.359456902	0	0	0	532.3653946	11.88613848	220.48214736	18.180817802	766.283568043	21.113651469	25.12567391	1509.990314549	4.766386464	1152.6152178	135.56788293	275.356833481	20.4079742	17.34981686	0	697.145213188	2.669977352	20.046871276	25.76298056	6.085968625	0	0	825.10097868	28.899294761	0	0	0	0	16.09195402	9.829186038	0	0	97.65029232	0	8.538502609	295.79806715
ASV_194	0	0	0	0	0	0	0	0	0	0	0	0	1.702852294	0	0	0	0	3.157761851	0	0	0	0	0	0	0	12.359412298	0	0	0	0	0	0	0	0	20.283975564	23.06014362	3.598740356	0	0	12.51075149	0	0	0	0	0	2.287868898	20.01405711	0	0	18.821000251	0	0	4.075882336	0	0	0	0	0	0	0	13.41741625	0	0	0	7.940762344	0	0	0	0	0	0	0	0	0	0	0	0	42.86901062	0	0	0	0	0	0	0	0	0	0	0	0	0	29.18146068	26.26118126	61.4196753	0	12.86924761	19.92071655	0.529598496	0	64.55613471	0	1.200469071	17.34981686	0	144.0382672	0	195.0013842	0	3.651581175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.538502609	4.052028317
ASV_268	0	0	0	0	0	0	0	0	0	6.506181324	0	0	0	0	0	0	0	0	1.713239522	0	0	0	0	0	0	12.3594123	1.88123017	0	0	0	0	0	0	0	3.380662594	13.83608617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.665521564	0	0	0	0	0	0	0	0	0	25.93907616	0	29.24746443	0	0	7.968286618	0	0	0	0	0	0	0	115.2306138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.052028317
ASV_195	0	0	251.1936542	0	0	149.7997979	31.18723259	164.276783	116.6226445	0	0	17.27278492	112.3882514	0	2.009341217	85.72578759	153.253604	0	0	156.5619098	493.4392078	9.849402699	16.44341783	0	0	4.119804099	28.21845255	0	0	0	53.96362811	0	0	2.0479921	111.5618656	576.5035905	107.962209	63.95995713	168.6790576	87.57526041	65.56010595	9.074410833	14.76520987	0	3.667663549	185.3173807	306.2150739	207.1240514	0	169.3890022	1559.288721	0	36.68294103	0	6.596925722	137.7270028	8.210180704	1.751579873	0	4.365465885	49.19719293	25.34626099	0	0	627.3202252	448.5417605	5.300171852	7.12147109	0	0	0	97.64129577	0	0	0.261935866	85.70694344	449.8505113	10.71725266	65.81993073	360.2116211	289.7084449	183.3018419	234.6514152	53.30668108	104.471204	1.857657045	0	0	3.170832991	338.7779784	118.8613848	84.30199752	8.080363466	87.74239328	38.00457265	8.579498408	187.2547355	12.18076541	225.4192123	90.37858859	10.10483792	6.602579888	0	27.14517994	5.761530688	0	1.822442843	23.78121282	7.30316235	0	0	268.4063425	84.77126463	0	11.22785602	0	0	0	0	0	0	16.27504872	0	0	137.7689628
ASV_196	0	0	0	7.823183258	18.50926505	383.1417907	0	0	0	13.01236265	0	17.27278492	1.702852294	6.433350493	0	698.0528418	1.613195832	0	1.713239522	383.5766789	8.931026385	34.47290945	0	0	0	0	0	0	0	3.026590793	188.8726984	43.79043245	1.471735354	0	60.8519267	0	16.19433203	61.17908943	0	359.6841052	1.008617015	0	1.845651234	0	0	196.7567252	2.001405711	6.681421013	37.39189745	911.4741548	3.093826827	43.19988003	0	0	6.596925722	66.31300134	0	0	22.74904306	0	514.3342898	1.408125611	5.950432883	1.052827185	746.4316604	39.69395869	8.833619672	9.257912417	20.41035554	0	0	4.438240717	0	0	0	333.30478	3.019130948	0	0	33.35292887	5.680557743	3.332760782	0	0	0	0	0	0	0	16.13228469	0	0	0	2.924746443	0	0	15.93657324	0	51.03831222	18.07571772	17.68346637	1.800703606	0	0	0	0	0	13.87237415	3.651581175	3.123438394	1.430722522	119.2917078	7.706478603	43.51136961	5.613928011	0	0	0	0	0	0	0	0	34.15401043	340.3703787
ASV_183	0	0	0	0	0	0	0	0	0	0	0	0	0.085142615	0	0	0	0	0.031577619	0.064246482	0	0	0	0	0	0	0.082396082	2.644173517	0	0	0	0	0	0	0	11.389076654	10.822894072	0	0.18539118	0	0	0	0	0	0	0	4.154769918	2.121490054	0	0	0.026887143	0	0	0	0.036202372	0	0	0.27367269	0	0	0	0	0	0	0	0.019851906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050029395	0	0	0	0	0	0	0	0	0	0	0	0.713324595	0.151506815	2.339797154	0	0.612821315	0.318731464	0	0.382787342	0.051644908	0	0	0	0	0.806614297	0	0.341708033	0	0	1.561719197	0	1.192917078	0	0	0	0	0	0.603448276	0	0	0	0.651001949	0	0	0
ASV_182	0	0	0	0	0	0	0	0	0	0	0	0	5.108556882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027013522
ASV_32	0.09170947	0	0	0.130386388	0.604635991	0	0	0	0	0	0	0	0.021285654	0	0	0	0	11.462675526	9.708357294	0	0	0	0	0	0	0	0.062707672	0	0	1.538516987	0	0	0.824171798	0	3.215385756	0	0	0	0	0	0	0	0	11.49425355	0	0	0	0	1.586322922	0.053774286	0.18562961	0	0	0	0	0	0	0	0	0	0	0	1.586782102	7.264507574	0	0	0	0	0	0	0	0	0	0.058198752	0	0	0	0.32151758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064847691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.353489971	1.171404065	0	0	0	0	0	0	0.091954023	0	0	0	0	0	0	0
ASV_3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309382683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18562961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1177	0	0	0	0	0	0.192051023	0	0	0	0	0	0	0	0	0	0	0	0	0	3.914047744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.614937163	0	0	0	0	0	0	0	0	0	0	2.001405711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438711966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20	156.925088632	3.367190731	0.588735127	412.020984973	359.079741869	2.880765344	0	96.633401755	2.53527488	32.530906618	92.003167712	259.09177671	61.302682587	147.96706135	44.205506767	0.408218036	0	435.771135506	443.72903632	0	8.931026385	9.849402698	4.567616065	0	0	152.432751688	16.303994807	295.252327339	18.955435958	2.900482843	0	1.368451014	55.33724929	22.911911619	4.507550126	22.752675039	25.191182495	38.950686936	28.798863496	15.63843936	2.01723403	18.148821666	1.845651234	45.97701419	0.458457944	2.287868898	0	20.044263035	418.14101981	21.509714572	18.562960964	33.325621739	0.61138235	20.080248974	6.596925722	51.010001039	131.408503384	16.092640082	72.7969378	26.19279531	13.417416255	2.112188416	211.280036924	107.388372829	0.529384156	0.148852354	8.8494411	4.272882654	0.907126913	2.624702834	46.441427	26.629444304	0	17.459625706	2.619358658	0	6.038261896	182.19329517	100.461999521	14.008230149	39.763904206	16.66380391	59.966472762	10.66133622	0	10.217113947	5.418295628	28.185142602	9.512498973	0	0	21.183578864	12.120545198	40.946450199	3.002830432	14.094890242	55.778006326	4.766386464	10.207662444	3.873368082	0	0	0	0	15.172030816	29.369751177	11.048559737	0	0	168.665673271	41.848633774	20.544683004	5.779858952	21.7556848	5.26305751	0	0	225.28735631	122.86482547	2.005708656	0	0	3.795832899	0	12.426220173
ASV_3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18562961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_170	0	0	0	0	0	0	0	0	0	0	0	0	3.405704588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.924746443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.842972382	0	0	0	0	0	0
ASV_29	40.759763617	0.962054494	0	52.154555053	1010.6058716	198.772808734	4.050289947	966.3340176	111.552094741	1021.4704679	167.77048226	1710.0057086	1.702852294	746.2686572	6.028023651	2755.4717441	174.225149815	353.66932741	4.283098806	199.616434914	6.698269789	738.70520239	13.702848195	1631.73319234	62.977723471	506.73590429	0	9.226635228	4319.4195567	9.458096229	998.32712016	46.52733447	69.171561618	0	10.141987783	0	3.598740356	19.466073915	8.228246712	222.06583889	0	308.5299683	0	448.27588825	0	11.439344488	0	1.670355253	591.4718324	69.90657235	0	438.17021176	0	2155.4892261	0	178.53500365	599.34319135	0	282.08813391	0	1520.64050911	0	633.721102	0	317.63049374	0	127.20412215	0	2462.84956811	0	487.63498888	75.45009218	0	353.55742054	0	923.73039039	0	1821.9329518	505.77420457	233.47049976	852.08366142	0	5807.6225271	42.64534486	0	518.2863279	0	1789.7565553	279.033303191	1306.71505985	0	77.81722848	0	239.8292083	11.260614119	0	95.619439419	8.473575936	55.291504905	20.657963102	75.78628444	5.402110818	1179.78754666	280.500192735	282.31500366	85.43927648	0	112.960760911	0	95.26487102	0	835.04195431	0	1457.6308818	0	3144.4049717	0	547.12643678	0	24.068503878	0	1953.0058464	6.326388164	0	76.988538025
ASV_2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1439763	0	0	0	0	0	0	76.65489311	0	119.96733021	0	33.008971939	0	12.008434271	0	0	0	77.345670685	0	142.65588175	0	352.935526105	0	0	60.42950562	0	11.64124236	0	64.069715279	0	4.211308739	0	19.84697995	0	19.94011905	0	13.99841511	0	0	23.401551103	0	1.047743463	0	271.721785335	0	0	0	0	286.61742502	0	0	1032.421310886	0	37.928069392	0	0	0	81.22194628	0	10.100454332	0	0	15.933354189	0	0	0	0	0	0	0	0	0	0	18.224428432	0	36.515811755	0	0.357680631	0	19.266196511	0	218.94319236	0	274.185895087	0	49.145930186	0	0	0	0	401.30962256	0
ASV_180	0	0	0.132465404	0	0	3.26486739	0.965319104	28.99002053	2.53527488	0.368683609	0	0	27.245636704	0	0	12.24654108	0.833484513	0	0	15.65619098	6.698269789	0	0	0	0	0	0.73158951	0	0	0	0.359757521	2.736902028	0	0	0.450755013	2.521242369	0.359874045	0	0	0	0.100861701	0	0	0	0	0.305049186	0.120084343	0	0	16.517668312	4.640740241	0	0	0	0	0	0	0	0	0	17.107205724	1.158183315	0	0	6.881994032	1.066775204	0	0	0	0	0	0	0	0	0	3.174331239	0.150956547	0	0	48.094924246	0.284027888	0	0	10.66133622	0.409690996	0	0	0	0	0	0.148576731	0	0	1.184522309	0.093838451	0	4.143509041	1.059196992	0.170127707	5.164490777	0	1.800703606	0	0	0.192051023	0	0	0	1.027007205	0	0	1.350315859	3.853239301	0	0	0	0	0	0	0	0	0.651001949	0	0	3.781893096
ASV_3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008617015	0	1.845651234	0	0	0	0	0	0	0	9.281480482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1245	0	0	0	0	0	0	0.202514497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198347763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_198	0	0	0	0	0	0	0	0	0	0	0	0	1.702852294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_34	4.075976292	0	0	0	0	5.761530688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.232756596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.845651234	0	0	0	0	0	3.399263405	2.688714321	9.281480482	6.171411433	0	0	0	0.340066674	0	0	0	0	0	0	0	0	1.058768313	0	0.1177816	0	0	0	0	0	0	0	0	0	0	0	0	0.667058603	0	3.332760782	0	0	0	0	0	0	0	0	0	3.890861424	3.0301363	3.314712635	0	0	3.984143309	2.64799248	4.253192685	1.291122694	1.263104741	1.200469071	0	0	0	0	12.984905258	0	0	0	0	0	1.733957686	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.560103407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36	2.037988146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_57	2.037988146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.73962325	0	0	0	23.48428646	0	0	0	0	0	0	0	0	0	0	10.79272562	0	1.471735354	0	0	0	0.359874045	5.561735403	0	0	0	0	0	22.98850709	0	2.287868898	0	0	0	0	0	6.171411433	0	0	0	0	0	0	0	0	0	0	0	0	7.940762344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_469	0	0	0.294367564	0	0	8.642296032	1.215086983	0	0	0	0	0	0	0	0	0.408218036	0	0	0	66.53881164	98.24129024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.127687872	0	9.074410833	0	0	0	0	2.001405711	0	0	5.377428642	21.656787791	0	0	0	0	10.202000206	0	0	0	0	0	0	0	0	7.940762344	13.231320017	0	0	0	0	0	0	0	0	0	0	6.038261896	0	0	7.782350196	1.893519248	0	6.518094805	0	13.929493872	0	0	0	0	33.340055026	1.98102308	3.24238452	0	11.698985771	0	4.902570519	51.79386302	17.476750367	46.78511954	49.06266238	30.314513782	18.007036059	6.939926746	0	0	0	0	1.981767735	3.879804998	0	0	42.414829429	25.046055454	0	0	0	0	0	0	0	0	16.27504872	0	0	0
ASV_55	18.341893542	0	0	0	11.105559028	5.761530688	0	28.99002053	0	45.54326927	0	103.63671098	0	19.30005148	0	404.1358558	0	3.157761851	39.404509011	27.39833421	0	19.6988054	0	49.58305281	0	543.8141411	0	0	0	0	70.15271655	47.89578549	48.56726667	0	0	0	3.598740356	2.780867702	0	15.638439362	0	0	0	241.37932442	0	29.74229567	0	0	3.399263405	2.688714321	0	18.514234303	0	0	0	40.80800082	49.26108422	0	0	0	4.472472085	0	5.950432883	0	55.585336414	0	1.76672391	0	34.01725923	0	371.53141868	0	0	26.189438556	0	0	0	32.15175797	0	26.68234309	0	0	0	21.32267244	0	8.359456902	0	0	0	129.0582775	0	0	0	2.924746443	0	0	0	0	0	0	0	0	17.34981686	0	0	44.054627062	0	3.963535471	0	0	0	129.2326834	1.926619651	435.1136961	5.613928011	35.23142826	0	104.59770115	4.914593019	0	0	179.0255359	0	17.07700522	0
ASV_6053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.046285651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_41	52.98769273	11.544653937	0	18.25409427	18.509265049	0	0	0	0	0	10.82390208	34.54556985	1.702852294	19.30005148	4.018682434	110.2188698	0	37.893142213	11.136056896	0	2.232756596	0	0	0	0.758767753	53.55745329	0	13.83995284	0	4.53988619	0	0	26.491236361	2.0479921	0	4.612028724	0	0	0	3.127687872	0	0	1.845651234	45.97701418	0.458457944	2.287868898	0	0	176.76169705	0	0	6.171411433	0	0.31375389	0	0	65.68144564	10.50947924	113.7452153	8.73093177	0	0	38.677813742	2.105654369	7.940762344	0	3.53344782	0	0	0	11.61035675	0	7.800517036	1.454968809	1.571615194	0	0	235.7795584	58.89151697	6.670585773	0	0	0	0	0	25.07837071	10.83659126	77.50914217	31.708329911	3.226456937	0	16.2119226	4.040181733	11.69898577	0	3.064106574	7.968286618	0	8.50638537	5.164490777	1.263104741	0	0	0	17.28459206	37.37968293	7.289771373	0	0	7.808595985	0	9.940975647	0	0	0	0	0	16.09195402	19.65837208	0	0	0	0	0	0
ASV_43	34.645799417	0	0	0	59.22964816	11.523061376	0	57.98004105	0	13.012362648	48.70755937	414.5468497	3.405704588	6.433350493	0	0	3.226391663	47.366427774	7.70957785	101.765241348	0	93.569325638	0.913523213	27.045301535	0	284.2664829	0	27.679905689	114.94253723	0	16.18908843	0	331.14045462	4.0959842	6.761325188	0	8.996851033	44.493883232	0	150.129017845	0	99.81851917	1.845651234	1563.2184822	44.01196258	20.590820075	0	0	458.90055972	8.066142963	0	30.857057163	0	254.140651088	0	61.21200124	1075.53367222	1.751579872	31.848660282	1.455155295	0	0	267.769479695	0	103.229910474	0	7.066895641	0	176.88974795	0	232.2071377	13.31472215	29.64196474	56.74378353	0	9.522993716	24.153047587	439.40735894	3.46420688	86.71761582	11.36111549	0	733.28567261	0	0	1554.85898421	10.83659126	42.277713911	3.170832991	96.79370812	0	64.8476904	0	61.41967529	0	1.22564263	39.841433089	0	34.02554148	0	5.052418962	0.600234535	121.44871805	0	115.23061377	48.059592479	5.467328529	3.96353547	0	3.123438394	0	149.114634707	17.33957686	152.28979362	0	220.1964266	0	177.011494211	19.658372079	5.014271642	0	292.95087692	1.265277633	17.07700522	0
ASV_7012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.761530688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_205	0	0	0	0	0	0	0	0	0	0	0	0	1.702852294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.415206061	0	0	0	0	0	0	0	0	0	0	0	0	2.287868898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.046285651	0	0	0	0.016211923	0	0	0	0	0	0	0	0	0	0	0	0	0.115230614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.014271642	0	0	0	0	0
ASV_4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54734538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_40	2.037988146	0	0	0	0	0	0	0	0	0	5.411951042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.799370178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
